close,RSI,MACD_diff
1.31549,,0.0
1.31552,,1.9145299145151285e-06
1.31558,,6.838853580788396e-06
1.31559,,1.0185046155811505e-05
1.31569,,1.808705975535645e-05
1.31566,,2.0092816737973463e-05
1.31548,,8.679324040798686e-06
1.31566,,1.2407796804753124e-05
1.3155999999999999,,1.0086988272628437e-05
1.31577,,1.8751340428106996e-05
1.31579,,2.4231391156831703e-05
1.31585,,2.9925788437626007e-05
1.31582,,2.964422760091537e-05
1.31588,69.69696969695883,3.130783642631638e-05
1.3159100000000001,70.58823529411252,3.211754398157305e-05
1.316,72.22222222221536,3.6105454004958635e-05
1.31568,53.73134328358011,1.5628813132155677e-05
1.3155999999999999,50.354609929072325,-3.827696844954545e-06
1.31556,45.18518518518799,-1.906343548843106e-05
1.3155000000000001,44.202898550728484,-3.208789768526891e-05
1.31566,56.61764705882485,-2.8930589965000256e-05
1.31562,48.360655737703574,-2.8493967738715714e-05
1.31565,52.10084033613885,-2.5253326946807962e-05
1.31581,51.694915254229954,-1.2071207649013198e-05
1.31581,50.86206896551345,-3.5323041853288346e-06
1.31606,57.77777777777961,1.761116490829441e-05
1.316,56.52173913043758,2.572294076933358e-05
1.316,54.54545454545914,2.901190312692208e-05
1.31609,56.52173913043058,3.478307232049276e-05
1.316,50.0,3.024104930016097e-05
1.31598,63.888888888890605,2.3871328550572764e-05
1.31596,67.64705882354349,1.6635545973677448e-05
1.3161100000000001,74.3362831858461,2.0047331375422754e-05
1.31592,66.6666666666608,8.210257058949597e-06
1.31588,59.649122807011395,-3.0100513780515257e-06
1.31596,64.40677966101504,-5.590615627248309e-06
1.3159,60.330578512398816,-1.1542408948032656e-05
1.31577,48.305084745770685,-2.3736149480647455e-05
1.31585,51.58730158730313,-2.5747196683712715e-05
1.31588,41.346153846149946,-2.4402706683198167e-05
1.31589,44.444444444441956,-2.2246245930418733e-05
1.31602,50.89285714285307,-1.1985079523779917e-05
1.31626,56.692913385826365,9.865311513958903e-06
1.31609,53.333333333330046,1.1646443219809856e-05
1.31628,59.868421052630715,2.3702996490003033e-05
1.31622,58.333333333330955,2.555952060560106e-05
1.31629,56.08108108107621,2.916358297134163e-05
1.3163,64.61538461538802,2.9778508018289557e-05
1.31633,67.4418604651215,2.9696146349212813e-05
1.31626,61.71875000000123,2.273160650355068e-05
1.31641,68.61313868613352,2.5806619504451254e-05
1.3164,75.19999999999688,2.474338775150265e-05
1.3163,67.71653543307184,1.5342135794069907e-05
1.31639,69.17293233082668,1.3297991763615031e-05
1.31649,71.1267605633783,1.658016568402456e-05
1.31665,71.72413793103638,2.681998580526007e-05
1.3166,63.49206349206098,2.7421097907103452e-05
1.31663,74.10714285713719,2.6992258142314695e-05
1.3166,66.66666666666666,2.2049764344632297e-05
1.31693,78.86178861787899,3.746139643682746e-05
1.3169,75.63025210083501,4.1762956015864927e-05
1.31699,77.1653543307048,4.643837595458316e-05
1.31698,75.9999999999929,4.4615422250293994e-05
1.31688,74.21874999999513,3.2969698771161636e-05
1.31691,71.55172413792361,2.39988932478356e-05
1.31684,68.03278688524247,1.0738474212647141e-05
1.31688,74.99999999999521,2.480009474333634e-06
1.31659,57.35294117646723,-2.3275886349430358e-05
1.3165,50.37037037037268,-4.583208316084834e-05
1.3165,43.697478991593975,-5.935228717831548e-05
1.31635,40.31007751937838,-7.593752823777469e-05
1.31637,39.84375000000597,-8.255236955677933e-05
1.31627,37.777777777783626,-9.004116267420821e-05
1.3165,32.800000000008524,-7.64201058545258e-05
1.31639,30.827067669179712,-7.180567118504234e-05
1.31641,26.984126984134818,-6.461835313658871e-05
1.31627,24.460431654684882,-6.62587206326812e-05
1.31625,25.954198473288272,-6.553698294762514e-05
1.31619,23.13432835821824,-6.577589269072901e-05
1.31617,24.03100775194919,-6.390177046994141e-05
1.31616,21.42857142858024,-6.001766363516891e-05
1.31606,25.23364485982492,-6.068414603017559e-05
1.31599,25.714285714295386,-6.211507012810734e-05
1.31595,24.770642201843657,-6.189401734638204e-05
1.3159,27.272727272741548,-6.114623306505768e-05
1.31609,37.93103448275664,-4.465189982203968e-05
1.31601,38.59649122806505,-3.628159347444938e-05
1.31605,26.315789473686678,-2.5701242337550312e-05
1.31597,27.173913043486394,-2.18898587603445e-05
1.31595,24.99999999999396,-1.864198069286265e-05
1.31596,30.379746835442674,-1.3960537337678173e-05
1.31606,39.08045977011905,-2.8505633972136628e-06
1.31589,34.693877551021785,-5.5179864397714005e-06
1.31608,46.08695652173275,6.3059513063752555e-06
1.3161100000000001,47.86324786325306,1.6367764146460234e-05
1.3161100000000001,52.3364485981355,2.284581901806008e-05
1.31619,59.2592592592585,3.179139634598535e-05
1.31647,69.69696969697276,5.450570074063553e-05
1.31659,74.8201438848869,7.432419941776906e-05
1.31669,73.07692307691913,8.984299156251211e-05
