close,RSI,MACD_diff
0.84617,,0.0
0.8461,,-4.46723646732039e-06
0.8459,,-1.9786384850757345e-05
0.8459,,-2.8295616378116505e-05
0.84587,,-3.394049445354667e-05
0.84591,,-3.294954372115256e-05
0.84599,,-2.522352609643806e-05
0.84594,,-2.1919916412096617e-05
0.846,,-1.4491464083745372e-05
0.84602,,-7.386729618394226e-06
0.84592,,-8.498620965882046e-06
0.84588,,-1.0853817103415053e-05
0.84593,,-8.09650153472453e-06
0.84591,32.89473684210718,-6.72808861535579e-06
0.84597,37.804878048779166,-1.1811996551593023e-06
0.84593,39.24050632911161,3.148258629214295e-07
0.8463,70.83333333333768,2.535794913746151e-05
0.84639,73.33333333333545,4.5920393434491245e-05
0.84635,72.6415094339674,5.419555948394385e-05
0.84624,64.60176991150374,4.974474058361712e-05
0.84619,59.09090909090909,4.1266521644537605e-05
0.84621,62.61682242990732,3.5081630348215504e-05
0.84625,61.904761904761905,3.185476975553897e-05
0.84614,55.26315789473812,2.1005849829250824e-05
0.8461,58.333333333332476,1.0367648972418418e-05
0.846,55.26315789473812,-3.433494984436491e-06
0.84589,48.33333333333596,-1.912398263712352e-05
0.84599,53.12499999999919,-2.1730856199100636e-05
0.84592,48.06201550387604,-2.6799991133012826e-05
0.84595,50.78125000000088,-2.6703842380578844e-05
0.84594,30.434782608687783,-2.5867077252612227e-05
0.84585,20.652173913038226,-2.965642954322836e-05
0.8459,25.80645161289668,-2.7144632564017466e-05
0.84605,40.206185567007125,-1.4371435354195597e-05
0.84603,41.48936170212351,-6.652430821307299e-06
0.84609,43.87755102040689,2.6146360258310004e-06
0.84613,43.87755102041325,1.1083890822785843e-05
0.84608,46.739130434785494,1.2840267978620118e-05
0.84605,47.25274725274779,1.1544158994665368e-05
0.84604,52.43902439024622,9.652796812297152e-06
0.84597,55.128205128202396,3.6364292825731632e-06
0.84588,42.8571428571408,-5.934665191106408e-06
0.84568,36.66666666666749,-2.423847777656993e-05
0.84584,44.660194174761045,-2.4026669423909006e-05
0.8458,43.39622641509474,-2.492950304224285e-05
0.84571,43.39622641509474,-2.9617708434251093e-05
0.84568,39.42307692307969,-3.253618346815678e-05
0.84561,27.083333333340562,-3.6670984524311644e-05
0.84556,26.262626262634186,-3.9991468195310474e-05
0.84557,22.340425531924822,-3.870727978981124e-05
0.84531,14.655172413799534,-5.1746838922891566e-05
0.84535,18.26086956522579,-5.381744962078291e-05
0.84547,26.612903225814463,-4.36763171499323e-05
0.84543,25.984251968510137,-3.652399461253188e-05
0.84518,22.75862068966198,-4.4938400634478726e-05
0.84508,22.602739726034898,-5.2993560194026026e-05
0.8451,27.343750000002032,-5.262238355487476e-05
0.84507,16.52173913043545,-5.006014645873356e-05
0.84501,16.2393162393182,-4.8059344533187145e-05
0.84504,19.819819819820623,-4.066219792765792e-05
0.84485,17.322834645669232,-4.421770633521502e-05
0.84476,17.054263565891134,-4.796919361202119e-05
0.84497,29.655172413794688,-3.239222684469953e-05
0.84511,35.44303797468328,-9.910537904465373e-06
0.84523,47.22222222222329,1.4466604687940921e-05
0.84511,42.10526315789397,2.340467917763916e-05
0.84522,41.72185430463245,3.682201493087364e-05
0.84514,40.64516129032115,4.013422500936297e-05
0.84518,50.0,4.4505752199247925e-05
0.84528,57.462686567163935,5.303969837064967e-05
0.84542,60.958904109589305,6.616702291120573e-05
0.84559,66.24999999999957,8.324895386604346e-05
0.84546,63.4730538922145,8.257905211001617e-05
0.84546,62.804878048779955,7.892584481026744e-05
0.84539,67.76315789473675,6.8947142122941e-05
0.84525,65.60509554140137,5.090246060490915e-05
0.84526,60.58394160584001,3.820474441092085e-05
0.84511,50.0,1.9226135207494393e-05
0.84513,46.09375000000026,8.110856599640668e-06
0.84506,47.96747967479689,-3.255233483426205e-06
0.84504,42.105263157896786,-1.0984395589901333e-05
0.84516,50.84745762711943,-7.069317656428664e-06
0.84497,42.10526315789342,-1.5828453885414684e-05
0.84497,37.39837398373918,-1.9910941242732007e-05
0.84487,26.890756302526185,-2.7184570274816562e-05
0.84487,14.705882352948535,-2.963332391672518e-05
0.84467,13.761467889915068,-4.162556384923248e-05
0.84473,18.26086956521965,-4.228335739462178e-05
0.84488,29.268292682927495,-2.9962494836402725e-05
0.84503,41.12903225806473,-1.0084451458925101e-05
0.84501,39.99999999999999,2.662228224154916e-06
0.84494,42.73504273504192,7.07395434154621e-06
0.84478,36.64122137404224,2.7051034943131717e-07
0.8448,39.68253968253758,-1.7191742777102796e-06
0.8448,40.322580645159846,-1.8598201676455742e-06
0.84478,33.33333333333009,-2.106265878684747e-06
0.84468,36.19047619047408,-7.506718276209011e-06
0.84453,31.666666666664824,-1.9028275437895238e-05
0.84444,31.932773109240642,-2.99100142975931e-05
0.84452,36.220472440946324,-2.8903114886931014e-05
