time,open,high,low,close,tick_volume,spread,real_volume
2023-01-02 07:00:00,0.92412,0.92455,0.92399,0.92441,63,2,0
2023-01-02 07:15:00,0.92408,0.9246,0.92399,0.92456,41,4,0
2023-01-02 07:30:00,0.92434,0.92462,0.92411,0.92456,45,1,0
2023-01-02 07:45:00,0.92428,0.92456,0.92423,0.92434,46,5,0
2023-01-02 08:00:00,0.92438,0.92443,0.92413,0.92433,84,13,0
2023-01-02 08:15:00,0.92433,0.92437,0.92416,0.92419,138,13,0
2023-01-02 08:30:00,0.92418,0.92466,0.92418,0.92436,161,2,0
2023-01-02 08:45:00,0.92443,0.92448,0.92339,0.9241,71,13,0
2023-01-02 09:00:00,0.92408,0.9246,0.92373,0.92434,98,1,0
2023-01-02 09:15:00,0.92442,0.92524,0.92414,0.92499,99,1,0
2023-01-02 09:30:00,0.92498,0.92513,0.92439,0.92513,75,1,0
2023-01-02 09:45:00,0.925,0.92575,0.92206,0.92206,229,1,0
2023-01-02 10:00:00,0.92294,0.92499,0.92194,0.92498,101,2,0
2023-01-02 10:15:00,0.92498,0.92529,0.92415,0.92476,231,1,0
2023-01-02 10:30:00,0.92479,0.92487,0.92401,0.92426,131,1,0
2023-01-02 10:45:00,0.92451,0.9253,0.92369,0.9249,317,1,0
2023-01-02 11:00:00,0.92491,0.92502,0.92339,0.9246,299,1,0
2023-01-02 11:15:00,0.92439,0.92491,0.92363,0.92409,612,1,0
2023-01-02 11:30:00,0.92411,0.92503,0.92333,0.92469,268,1,0
2023-01-02 11:45:00,0.92496,0.92508,0.92431,0.9246,313,1,0
2023-01-02 12:00:00,0.92461,0.92468,0.92393,0.92393,920,1,0
2023-01-02 12:15:00,0.92394,0.92475,0.92375,0.92421,705,1,0
2023-01-02 12:30:00,0.92431,0.92457,0.92394,0.92432,526,1,0
2023-01-02 12:45:00,0.92435,0.92455,0.92389,0.92446,522,1,0
2023-01-02 13:00:00,0.92443,0.92448,0.92368,0.92407,1107,1,0
2023-01-02 13:15:00,0.92401,0.92436,0.92371,0.92397,610,1,0
2023-01-02 13:30:00,0.92412,0.92429,0.92367,0.92421,1064,1,0
2023-01-02 13:45:00,0.92397,0.92428,0.92366,0.92406,705,1,0
2023-01-02 14:00:00,0.92404,0.92419,0.92378,0.92395,810,1,0
2023-01-02 14:15:00,0.92396,0.92425,0.92379,0.92404,996,0,0
2023-01-02 14:30:00,0.92402,0.92427,0.92366,0.9237,740,0,0
2023-01-02 14:45:00,0.92373,0.92426,0.92358,0.92416,453,1,0
2023-01-02 15:00:00,0.92417,0.92426,0.92387,0.92398,342,1,0
2023-01-02 15:15:00,0.92399,0.92421,0.92383,0.92413,467,1,0
2023-01-02 15:30:00,0.92411,0.92426,0.92393,0.92417,615,1,0
2023-01-02 15:45:00,0.92418,0.9243,0.92392,0.92414,679,1,0
2023-01-02 16:00:00,0.92414,0.92473,0.92411,0.9244,329,1,0
2023-01-02 16:15:00,0.92443,0.92484,0.92421,0.92478,182,0,0
2023-01-02 16:30:00,0.92475,0.92517,0.9247,0.92494,703,0,0
2023-01-02 16:45:00,0.92494,0.92539,0.92489,0.92539,1253,1,0
2023-01-02 17:00:00,0.92537,0.92577,0.92531,0.92561,279,0,0
2023-01-02 17:15:00,0.92564,0.92569,0.92542,0.92555,199,1,0
2023-01-02 17:30:00,0.92557,0.92565,0.92524,0.92549,264,1,0
2023-01-02 17:45:00,0.92551,0.92572,0.92543,0.92555,266,1,0
2023-01-02 18:00:00,0.92557,0.92566,0.92515,0.9253,494,1,0
2023-01-02 18:15:00,0.9253,0.92575,0.92523,0.92529,687,1,0
2023-01-02 18:30:00,0.92514,0.92535,0.92498,0.92527,115,1,0
2023-01-02 18:45:00,0.92529,0.92564,0.92501,0.92563,246,1,0
2023-01-02 19:00:00,0.92563,0.92566,0.92547,0.9256,207,1,0
2023-01-02 19:15:00,0.92563,0.92571,0.92547,0.92561,148,1,0
2023-01-02 19:30:00,0.92562,0.92579,0.92559,0.92568,253,1,0
2023-01-02 19:45:00,0.92566,0.92579,0.92554,0.9256,158,1,0
2023-01-02 20:00:00,0.92559,0.92565,0.92546,0.92553,77,6,0
2023-01-02 20:15:00,0.92556,0.92571,0.92546,0.92555,94,3,0
2023-01-02 20:30:00,0.92555,0.92571,0.92547,0.92562,93,3,0
2023-01-02 20:45:00,0.92558,0.9257,0.92546,0.9255,59,12,0
2023-01-02 21:00:00,0.9255,0.92564,0.92529,0.92546,610,3,0
2023-01-02 21:15:00,0.9255,0.92573,0.92523,0.92532,1139,3,0
2023-01-02 21:30:00,0.92549,0.92573,0.92497,0.92565,82,12,0
2023-01-02 21:45:00,0.92557,0.92576,0.92395,0.92464,115,12,0
2023-01-02 22:00:00,0.92478,0.92546,0.92411,0.92534,211,12,0
2023-01-02 22:15:00,0.92411,0.92544,0.92327,0.92464,147,12,0
2023-01-02 22:30:00,0.92462,0.92512,0.9232,0.92465,146,12,0
2023-01-02 22:45:00,0.92463,0.92603,0.92326,0.92445,394,12,0
2023-01-02 23:00:00,0.92441,0.92503,0.9232,0.92499,156,15,0
2023-01-02 23:15:00,0.92442,0.92509,0.9232,0.92509,66,15,0
2023-01-02 23:30:00,0.92463,0.92479,0.9232,0.92473,31,15,0
2023-01-02 23:45:00,0.92472,0.92578,0.9232,0.92578,61,24,0
2023-01-03 00:00:00,0.92526,0.92573,0.92372,0.9249,41,89,0
2023-01-03 00:15:00,0.92361,0.92542,0.92359,0.92494,58,89,0
2023-01-03 00:30:00,0.92497,0.92519,0.92369,0.92519,52,62,0
2023-01-03 00:45:00,0.92519,0.92549,0.92357,0.92549,59,62,0
2023-01-03 01:00:00,0.92569,0.92677,0.92473,0.92677,301,62,0
2023-01-03 01:15:00,0.92576,0.92722,0.92486,0.92489,348,29,0
2023-01-03 01:30:00,0.92491,0.92577,0.92379,0.9247,321,59,0
2023-01-03 01:45:00,0.92453,0.92478,0.92351,0.92377,662,62,0
2023-01-03 02:00:00,0.92401,0.92516,0.92351,0.92392,652,6,0
2023-01-03 02:15:00,0.92384,0.92421,0.9235,0.92391,2591,8,0
2023-01-03 02:30:00,0.92387,0.92451,0.92309,0.9233,4462,15,0
2023-01-03 02:45:00,0.9234,0.9239,0.92327,0.9239,336,5,0
2023-01-03 03:00:00,0.92391,0.92497,0.92391,0.92446,780,5,0
2023-01-03 03:15:00,0.92445,0.92493,0.92397,0.92468,1045,5,0
2023-01-03 03:30:00,0.92467,0.92515,0.92435,0.92477,647,5,0
2023-01-03 03:45:00,0.92476,0.92498,0.92438,0.9244,301,5,0
2023-01-03 04:00:00,0.9244,0.92451,0.92419,0.92432,346,15,0
2023-01-03 04:15:00,0.92433,0.92469,0.92422,0.92438,432,3,0
2023-01-03 04:30:00,0.92439,0.92441,0.9235,0.92351,492,5,0
2023-01-03 04:45:00,0.92352,0.92365,0.92306,0.9232,609,5,0
2023-01-03 05:00:00,0.92321,0.92352,0.92307,0.92351,451,5,0
2023-01-03 05:15:00,0.92352,0.92392,0.92321,0.92379,445,5,0
2023-01-03 05:30:00,0.92377,0.92377,0.92343,0.92362,242,3,0
2023-01-03 05:45:00,0.92356,0.92374,0.92353,0.92373,179,4,0
2023-01-03 06:00:00,0.92373,0.92399,0.92354,0.92361,298,3,0
2023-01-03 06:15:00,0.9236,0.9237,0.92342,0.92351,184,4,0
2023-01-03 06:30:00,0.92351,0.92366,0.92338,0.92363,206,5,0
2023-01-03 06:45:00,0.92362,0.92408,0.92361,0.92405,267,5,0
2023-01-03 07:00:00,0.92406,0.92413,0.92388,0.924,358,0,0
2023-01-03 07:15:00,0.92398,0.92459,0.9239,0.92445,433,0,0
2023-01-03 07:30:00,0.92446,0.92482,0.92433,0.92451,385,0,0
2023-01-03 07:45:00,0.92451,0.92479,0.92451,0.92465,271,0,0
2023-01-03 08:00:00,0.92465,0.92466,0.92425,0.92426,233,0,0
2023-01-03 08:15:00,0.92424,0.92479,0.92424,0.92446,255,0,0
2023-01-03 08:30:00,0.9245,0.92507,0.92443,0.92473,481,0,0
2023-01-03 08:45:00,0.92474,0.92512,0.92472,0.92496,350,0,0
2023-01-03 09:00:00,0.92497,0.92516,0.92429,0.92503,551,0,0
2023-01-03 09:15:00,0.92503,0.9252,0.9246,0.92472,576,0,0
2023-01-03 09:30:00,0.92473,0.92509,0.92452,0.92471,526,0,0
2023-01-03 09:45:00,0.92469,0.9272,0.92458,0.92682,1393,0,0
2023-01-03 10:00:00,0.92681,0.93153,0.92658,0.93141,1913,0,0
2023-01-03 10:15:00,0.9314,0.93472,0.93113,0.93415,2224,0,0
2023-01-03 10:30:00,0.93422,0.93522,0.93309,0.93413,1647,0,0
2023-01-03 10:45:00,0.9341,0.93517,0.93398,0.93508,1122,0,0
2023-01-03 11:00:00,0.93504,0.93776,0.93488,0.93733,1677,0,0
2023-01-03 11:15:00,0.93733,0.93821,0.9363,0.93649,1293,0,0
2023-01-03 11:30:00,0.93648,0.93657,0.9354,0.9358,1025,0,0
2023-01-03 11:45:00,0.93581,0.93766,0.93566,0.93702,791,0,0
2023-01-03 12:00:00,0.93702,0.93793,0.93675,0.93776,779,0,0
2023-01-03 12:15:00,0.93778,0.93845,0.93755,0.93801,716,0,0
2023-01-03 12:30:00,0.93802,0.93862,0.93762,0.93831,618,0,0
2023-01-03 12:45:00,0.9383,0.93884,0.93791,0.9385,625,0,0
2023-01-03 13:00:00,0.9385,0.93895,0.93831,0.93892,383,0,0
2023-01-03 13:15:00,0.93893,0.93982,0.93877,0.93969,601,0,0
2023-01-03 13:30:00,0.93969,0.93969,0.93883,0.93963,476,0,0
2023-01-03 13:45:00,0.93967,0.93986,0.9393,0.93969,571,0,0
2023-01-03 14:00:00,0.93969,0.93976,0.93824,0.93825,624,0,0
2023-01-03 14:15:00,0.93826,0.93877,0.93812,0.93812,521,0,0
2023-01-03 14:30:00,0.93814,0.93823,0.93733,0.93744,495,0,0
2023-01-03 14:45:00,0.93742,0.93794,0.93728,0.93764,678,0,0
2023-01-03 15:00:00,0.93763,0.93793,0.93661,0.93679,1211,0,0
2023-01-03 15:15:00,0.9368,0.93685,0.93545,0.93554,898,0,0
2023-01-03 15:30:00,0.93553,0.93577,0.93501,0.93506,1056,0,0
2023-01-03 15:45:00,0.93505,0.9359,0.93489,0.93572,839,0,0
2023-01-03 16:00:00,0.93573,0.93645,0.93489,0.93491,814,0,0
2023-01-03 16:15:00,0.93491,0.93624,0.93491,0.93544,846,0,0
2023-01-03 16:30:00,0.93544,0.93573,0.9319,0.93214,1776,0,0
2023-01-03 16:45:00,0.93212,0.93301,0.93179,0.93296,1767,0,0
2023-01-03 17:00:00,0.93293,0.93492,0.93274,0.93459,1431,0,0
2023-01-03 17:15:00,0.93458,0.936,0.93432,0.93579,1357,0,0
2023-01-03 17:30:00,0.9358,0.93674,0.93575,0.93662,1308,0,0
2023-01-03 17:45:00,0.93661,0.93828,0.9361,0.93823,1515,0,0
2023-01-03 18:00:00,0.93824,0.93922,0.93789,0.93864,1231,0,0
2023-01-03 18:15:00,0.93867,0.93882,0.93707,0.93714,1098,0,0
2023-01-03 18:30:00,0.93717,0.93866,0.93716,0.93831,1153,0,0
2023-01-03 18:45:00,0.93833,0.93867,0.93684,0.93692,821,0,0
2023-01-03 19:00:00,0.93691,0.9374,0.9365,0.93661,624,0,0
2023-01-03 19:15:00,0.9366,0.93717,0.93648,0.93712,430,0,0
2023-01-03 19:30:00,0.93713,0.93751,0.93673,0.93732,486,0,0
2023-01-03 19:45:00,0.9373,0.93784,0.93712,0.93713,500,0,0
2023-01-03 20:00:00,0.93714,0.93759,0.93685,0.93706,489,0,0
2023-01-03 20:15:00,0.93707,0.93742,0.93634,0.93637,436,3,0
2023-01-03 20:30:00,0.93637,0.93678,0.93615,0.93621,468,3,0
2023-01-03 20:45:00,0.93619,0.93669,0.93619,0.93662,364,3,0
2023-01-03 21:00:00,0.93661,0.93669,0.93624,0.93629,362,3,0
2023-01-03 21:15:00,0.93628,0.9365,0.93601,0.93603,321,1,0
2023-01-03 21:30:00,0.93604,0.93628,0.9356,0.93566,362,3,0
2023-01-03 21:45:00,0.93564,0.93569,0.93494,0.93495,619,3,0
2023-01-03 22:00:00,0.93495,0.93544,0.93488,0.93504,412,3,0
2023-01-03 22:15:00,0.93504,0.93589,0.93483,0.93528,478,3,0
2023-01-03 22:30:00,0.93533,0.93601,0.93501,0.93587,440,3,0
2023-01-03 22:45:00,0.93587,0.93597,0.93554,0.93591,416,3,0
2023-01-03 23:00:00,0.93594,0.93612,0.93561,0.93592,268,3,0
2023-01-03 23:15:00,0.9359,0.93609,0.93563,0.93605,205,4,0
2023-01-03 23:30:00,0.93605,0.93618,0.93592,0.93592,120,6,0
2023-01-03 23:45:00,0.93592,0.93596,0.9356,0.93579,226,3,0
2023-01-04 00:00:00,0.93575,0.9368,0.93551,0.93604,39,24,0
2023-01-04 00:15:00,0.93592,0.93612,0.93566,0.93604,40,64,0
2023-01-04 00:30:00,0.93608,0.93617,0.93586,0.9359,1962,50,0
2023-01-04 00:45:00,0.93608,0.93609,0.93581,0.93581,74,53,0
2023-01-04 01:00:00,0.93601,0.93608,0.93559,0.9357,245,18,0
2023-01-04 01:15:00,0.9357,0.93654,0.9356,0.93649,511,17,0
2023-01-04 01:30:00,0.93653,0.93656,0.93598,0.93628,348,6,0
2023-01-04 01:45:00,0.93627,0.93635,0.93584,0.93621,245,6,0
2023-01-04 02:00:00,0.93622,0.93624,0.93538,0.93555,457,4,0
2023-01-04 02:15:00,0.93555,0.93562,0.93537,0.93547,255,3,0
2023-01-04 02:30:00,0.93542,0.93552,0.93502,0.93524,309,5,0
2023-01-04 02:45:00,0.93524,0.93534,0.93447,0.93465,426,5,0
2023-01-04 03:00:00,0.93459,0.93479,0.93403,0.9345,657,5,0
2023-01-04 03:15:00,0.93448,0.93449,0.93382,0.93391,584,5,0
2023-01-04 03:30:00,0.93389,0.9341,0.9335,0.93366,399,5,0
2023-01-04 03:45:00,0.93365,0.93374,0.93317,0.93337,580,5,0
2023-01-04 04:00:00,0.93341,0.93344,0.93311,0.93333,425,4,0
2023-01-04 04:15:00,0.93331,0.93366,0.93308,0.93348,346,4,0
2023-01-04 04:30:00,0.93347,0.93399,0.93345,0.9339,332,0,0
2023-01-04 04:45:00,0.93388,0.93434,0.93387,0.93429,417,5,0
2023-01-04 05:00:00,0.9343,0.9343,0.93381,0.93388,288,5,0
2023-01-04 05:15:00,0.93387,0.93387,0.93357,0.93359,181,5,0
2023-01-04 05:30:00,0.93361,0.93364,0.93349,0.93358,291,5,0
2023-01-04 05:45:00,0.93357,0.93362,0.9334,0.93341,249,5,0
2023-01-04 06:00:00,0.9334,0.93358,0.93336,0.93344,271,5,0
2023-01-04 06:15:00,0.93346,0.93351,0.93327,0.93335,179,5,0
2023-01-04 06:30:00,0.93335,0.93349,0.93321,0.93322,175,4,0
2023-01-04 06:45:00,0.93322,0.93329,0.93247,0.93273,431,4,0
2023-01-04 07:00:00,0.93274,0.9336,0.93249,0.93356,631,0,0
2023-01-04 07:15:00,0.93353,0.9337,0.9334,0.93354,320,0,0
2023-01-04 07:30:00,0.93354,0.93414,0.93348,0.93402,354,0,0
2023-01-04 07:45:00,0.93401,0.93414,0.93372,0.93395,313,0,0
2023-01-04 08:00:00,0.93395,0.93412,0.93338,0.93347,338,0,0
2023-01-04 08:15:00,0.93347,0.93355,0.93261,0.93275,528,0,0
2023-01-04 08:30:00,0.93274,0.9338,0.93272,0.93337,461,0,0
