close,RSI,MACD_diff
0.67096,,0.0
0.67095,,-6.381766381124976e-07
0.67103,,4.1021485215608775e-06
0.67091,,-8.077636583401216e-07
0.671,,1.8946785215938177e-06
0.67116,,1.3689648565466825e-05
0.67113,,1.8408769499304158e-05
0.67125,,2.7976193438912764e-05
0.67131,,3.618807637004416e-05
0.67136,,4.239919540116793e-05
0.67112,,2.842691840809918e-05
0.671,,1.0129858613529123e-05
0.67102,,-1.0073442096104798e-06
0.67098,50.87719298245734,-1.0899820704952313e-05
0.67102,52.542372881354815,-1.436329088657268e-05
0.67107,54.918032786886954,-1.2944710147625705e-05
0.67138,62.06896551724322,8.081577386362293e-06
0.67135,66.1764705882401,1.857893769048982e-05
0.67126,59.558823529412,1.8055276426901228e-05
0.67114,49.24242424242329,8.69562200427574e-06
0.67117,51.5151515151533,3.841217293436275e-06
0.67122,48.80000000000078,3.332690102263435e-06
0.67098,38.46153846153906,-1.2939985799552475e-05
0.67105,39.310344827587734,-1.8427315522292543e-05
0.67084,40.14084507042033,-3.469389060468858e-05
0.6709,46.323529411765186,-3.955412347945643e-05
0.67109,52.28758169934683,-2.862385245299965e-05
0.67095,49.07975460122779,-2.936397187274005e-05
0.6708,43.678160919540964,-3.795131785494551e-05
0.6707,39.66480446927156,-4.772960863275199e-05
0.67072,28.00000000000267,-4.9974861284951805e-05
0.67064,27.096774193551155,-5.364871528904323e-05
0.67059,27.814569536427356,-5.5988593257641546e-05
0.67069,34.899328859063104,-4.766944171887615e-05
0.67063,32.236842105260905,-4.320769856571086e-05
0.67068,32.23684210526585,-3.427917410193831e-05
0.67095,49.03225806451706,-8.900990443027316e-06
0.67093,46.00000000000015,6.970319244113535e-06
0.67095,54.19847328244437,1.8587724010011737e-05
0.67083,47.4452554744522,1.7953021910815633e-05
0.67093,43.750000000003254,2.3671176195745085e-05
0.67109,55.384615384611436,3.684653112074069e-05
0.67118,65.32258064516158,4.9454023895780914e-05
0.6712,71.55172413793046,5.646473388108052e-05
0.67128,72.95081967212928,6.330034111819467e-05
0.67115,70.07874015747907,5.6121879835005254e-05
0.6713,75.91240875912189,5.827701145571165e-05
0.67152,77.8523489932866,7.050369409590635e-05
0.67175,83.73493975903655,8.88795713471899e-05
0.67177,83.43558282208544,9.654206687744594e-05
0.67201,83.12499999999979,0.00011090778876121074
0.67236,87.04663212435293,0.00013548904991606645
0.6724,87.17948717948791,0.00014509234011491034
0.6723,88.08290155440585,0.00013553914022234242
0.67233,87.63440860215218,0.00012246719316663478
0.6725,87.70053475936035,0.00011653036205225699
0.67265,88.08290155440585,0.00011383495233372782
0.67277,88.66995073891785,0.00011113851778342268
0.67282,88.50000000000175,0.00010386224881287935
0.67284,94.70899470899515,9.194560940804753e-05
0.6727,87.23404255319049,6.732477678948994e-05
0.67265,83.04093567251378,4.1622009674471025e-05
0.67276,81.76100628930844,2.670444973309192e-05
0.67268,77.57575757575404,7.142630878058528e-06
0.67265,72.22222222221964,-1.113005293060899e-05
0.67254,57.50000000000231,-3.2716893050893344e-05
0.67266,60.156250000001016,-4.049673321655046e-05
0.67275,67.716535433069,-4.103701088751762e-05
0.6727,64.34108527131696,-4.5852290077949814e-05
0.67268,57.894736842103214,-5.1075595949548155e-05
0.67263,49.038461538460616,-5.8078949015014395e-05
0.6726,41.05263157894724,-6.442214688694907e-05
0.6726,37.777777777778056,-6.795769034022059e-05
0.67257,35.164835164835026,-7.130775195885824e-05
0.67254,40.00000000000278,-7.42034166005897e-05
0.67242,36.78160919540391,-8.223694364213922e-05
0.67246,31.249999999990465,-8.267139169652302e-05
0.67247,35.61643835616481,-8.004621486555434e-05
0.67274,54.63917525773467,-5.886590643065922e-05
0.67258,51.96078431372218,-5.4473335879635606e-05
0.67266,50.0,-4.5392864940679574e-05
0.67253,39.21568627451129,-4.714837203023659e-05
0.67252,40.81632653061525,-4.783805330266217e-05
0.67228,33.33333333333641,-6.23925714474004e-05
0.67257,47.91666666666859,-5.090876173138517e-05
0.67255,48.25174825174863,-4.337407725773795e-05
0.67237,42.85714285714483,-4.882157650429657e-05
0.6724,44.72049689441019,-4.8607506437806016e-05
0.67272,54.736842105261736,-2.623818746862343e-05
0.67249,51.74129353233861,-2.6194937332858656e-05
0.67254,51.98019801980383,-2.2218852427658892e-05
0.67252,51.23152709359586,-2.040277102978021e-05
0.67255,44.69273743016715,-1.6798354738786208e-05
0.67236,43.95604395604416,-2.6263593431969488e-05
0.67214,36.73469387754882,-4.527912508767216e-05
0.67224,42.487046632123544,-4.8758917054581446e-05
0.6721,39.805825242718235,-5.75238997980957e-05
0.67219,47.64397905759041,-5.433289156881598e-05
0.67225,40.47619047618969,-4.5606072012344116e-05
0.67263,51.96078431372501,-1.3341389579069047e-05
