close,RSI,MACD_diff
0.6162,,0.0
0.61627,,4.46723646732039e-06
0.61629,,8.299205363666573e-06
0.61635,,1.406591369704202e-05
0.61643,,2.1987273061463243e-05
0.61652,,3.143193839765231e-05
0.61628,,2.0204808636527955e-05
0.61639,,1.8899674371841162e-05
0.61624,,7.246203184853706e-06
0.61626,,5.499763977848536e-07
0.61619,,-8.432961615300907e-06
0.61611,,-1.899722168220188e-05
0.6162,,-1.9106526448016422e-05
0.61613,46.95652173912917,-2.2824416413081978e-05
0.61615,47.8632478632477,-2.281358853000715e-05
0.61632,51.968503937008016,-1.0841593796890696e-05
0.61634,51.968503937008016,-1.5481025424753665e-06
0.61627,46.87500000000082,-1.6068685038976936e-07
0.61637,47.69230769230493,7.047992308965919e-06
0.61622,38.97058823529376,1.5569560049877808e-06
0.61622,47.32142857142565,-2.0370657653332064e-06
0.6163,45.871559633025655,8.563849733917862e-07
0.61604,41.66666666666667,-1.4035579244255392e-05
0.61607,42.14876033057639,-2.0755323192275494e-05
0.61578,35.66433566433311,-4.2374964557667405e-05
0.61586,41.258741258737246,-4.849111891185289e-05
0.61605,45.09803921568656,-3.7438904953415016e-05
0.61571,38.333333333333435,-4.994329664771145e-05
0.61556,34.715025906735306,-6.431782452174904e-05
0.61548,27.173913043477597,-7.449715121942013e-05
0.61554,28.72340425531594,-7.240912295677474e-05
0.6155,29.189189189187346,-6.895834349875598e-05
0.61544,24.309392265190297,-6.595349681629941e-05
0.61551,29.479768786124993,-5.4939053530341506e-05
0.61559,32.59668508287005,-3.8718351728099124e-05
0.61565,31.84357541899486,-2.1272890262758718e-05
0.6157,39.240506329113124,-4.563984503650007e-06
0.6156,35.757575757576035,1.2451066294504737e-06
0.61569,46.8965517241364,1.2040401238687376e-05
0.61558,40.540540540541144,1.2604069132827762e-05
0.61574,39.31034482758309,2.3927245226565782e-05
0.61584,55.37190082645015,3.751709815122769e-05
0.61598,67.50000000000254,5.42824551510697e-05
0.61601,73.04347826087083,6.501562515295112e-05
0.61602,71.81818181818585,6.998074966270639e-05
0.61593,68.69565217391028,6.45290283063944e-05
0.6159,70.53571428571685,5.651600313174718e-05
0.61617,75.0000000000021,6.633414610723534e-05
0.61642,77.85234899329075,8.538629434022573e-05
0.61663,79.8780487804897,0.00010648007389416635
0.61695,82.722513089007,0.00013452499102009527
0.61711,88.32487309644861,0.0001549391497353661
0.61717,88.14432989690931,0.00016276544893361879
0.61723,93.65079365079299,0.0001619206787354587
0.61737,93.58288770053441,0.00016042169760128102
0.61759,93.96984924623051,0.0001633310284010519
0.6178,94.17475728155314,0.00016784045069959976
0.61795,94.49541284403647,0.00016890478581553368
0.61806,94.7368421052629,0.00016481633809667265
0.61796,94.32314410480055,0.00014393518993309663
0.61774,87.09677419354522,0.00010563714967956188
0.6175,77.14285714285754,5.691306373136417e-05
0.61756,75.2212389380533,2.3223914186513766e-05
0.61748,69.95305164319322,-8.26299254042559e-06
0.61739,61.57894736842086,-3.733832406017007e-05
0.61724,53.43915343915257,-6.712190827285288e-05
0.61738,55.32994923857971,-7.712799993946665e-05
0.61746,55.77889447236326,-7.786667608819433e-05
0.61748,52.94117647058963,-7.640957902921232e-05
0.61758,49.71428571428702,-6.837303130620095e-05
0.61741,38.59649122807006,-7.370883374560892e-05
0.6172,28.813559322033697,-8.953116383117146e-05
0.61725,26.315789473681477,-9.430016137416974e-05
0.6173,30.120481927709633,-9.16762163437725e-05
0.61733,36.05442176871026,-8.562347430292951e-05
0.6172,38.97058823529238,-8.775459645524121e-05
0.61721,36.64122137404988,-8.576900578052227e-05
0.61723,39.99999999999822,-8.047356565247875e-05
0.61745,52.173913043480006,-6.043422343354594e-05
0.61734,53.731343283580735,-5.3126271693536395e-05
0.61736,49.18032786885186,-4.5763821947736425e-05
0.6173,43.33333333333365,-4.3754273787466414e-05
0.61732,43.33333333333365,-4.0000026527327125e-05
0.61724,35.59322033898768,-4.1639637746865163e-05
0.61753,54.6153846153835,-2.286662306592014e-05
0.61738,57.25806451612975,-2.031113679954892e-05
0.61737,54.999999999998614,-1.9073679846911716e-05
0.61763,61.702127659572454,-1.4529656664727148e-06
0.61781,65.38461538460965,2.0410648290861277e-05
0.6177,66.23376623376586,2.5233860355042926e-05
0.61783,68.67469879517814,3.438236413792425e-05
0.61799,71.11111111111083,4.7598462841533316e-05
0.61783,60.91954022988206,4.214110255978514e-05
0.61768,59.55056179775239,2.580779233602652e-05
0.61755,55.026455026455494,4.731398599450653e-06
0.61759,57.7540106951878,-7.374789572991042e-06
0.61767,59.067357512955304,-1.0654485100910853e-05
0.61769,62.032085561496466,-1.2034755080276693e-05
0.61764,53.374233128832806,-1.6591952716643265e-05
0.61801,67.02702702702541,3.939743989174444e-06
