time,open,high,low,close,tick_volume
2024-09-19 02:30:00,1.11129,1.11132,1.11129,1.11132,3,0,0
2024-09-19 08:15:00,1.11256,1.11261,1.11253,1.11257,84,4,0
2024-09-19 08:20:00,1.1126800000000001,1.11295,1.11263,1.11288,106,4,0
