close,RSI,MACD_diff
141.088,,0.0
141.287,,0.012699715099734022
141.254,,0.01785898231349165
141.079,,0.008918773067097392
140.914,,-0.007772205380260674
140.529,,-0.04246841874637343
140.875,,-0.03988362533522674
140.785,,-0.04180091684575438
140.702,,-0.04589752398447553
140.66,,-0.04842419906526352
140.532,,-0.055212369207354235
140.435,,-0.062211527063107536
140.572,,-0.05390089452232172
140.59,36.880927291886614,-0.04390149000406049
140.564,36.38253638253661,-0.036075698067202275
140.397,26.47991543340372,-0.03893859211638759
140.697,37.10050949513704,-0.01845927189984288
140.626,38.97810218978113,-0.008057344663393279
140.78,46.72211350293578,0.009860320347916202
140.935,61.19073869900775,0.031590774584223366
140.835,48.72448979591863,0.038226358882860315
140.898,53.666450356911085,0.04536807644510159
140.794,52.94494238156254,0.0416916950149932
140.833,55.548428479794914,0.04045836282699891
140.728,56.38020833333338,0.03153898350301684
140.582,54.6372239747632,0.015581299400802863
140.463,46.52201659221409,-0.0022637656223573055
140.651,51.75590097869911,-0.0007591542742585722
140.352,44.72636815920423,-0.018282886868367793
140.578,54.37409376510421,-0.013268649884222952
140.586,46.876758581879834,-0.008272913565063794
140.725,52.68292682926805,0.004828311746383637
140.64,46.058558558558104,0.008016951254890964
140.493,37.4999999999996,0.0008504528585515925
140.418,38.03786574870885,-0.007837832235388975
140.594,41.81034482758601,-0.0009883918648430912
140.665,46.46187602852385,0.008542132872862263
140.625,44.29824561403508,0.012150273562975364
140.776,51.283422459893096,0.024018714828544577
140.88,58.15098468271351,0.03738821545434937
140.812,59.819921215532524,0.039935846209465296
140.876,56.80580762250463,0.043899897322335124
140.867,68.89214966984622,0.0437851849604967
140.932,64.72545757071558,0.04574270791221004
140.909,63.270336894001574,0.04317623992471811
140.905,58.31792975970506,0.03902288878166396
140.856,60.32504780114825,0.03113189962094049
140.893,71.36752136752281,0.026729253243600808
140.93,78.50779510022377,0.02468290516563844
140.942,73.70572207084622,0.022569013231195104
140.928,69.42392909896662,0.018812901218624146
140.925,73.43750000000139,0.014883494969228944
140.93,65.5870445344135,0.011528076032973567
140.937,57.1788413098259,0.008809678340287244
140.906,63.055555555554236,0.00418790585685179
140.93,58.43749999999975,0.0021158423052036607
140.793,41.74107142857337,-0.008528958396037123
140.749,28.571428571430474,-0.018034484662219664
140.784,35.7630979498868,-0.02124494070974084
140.902,49.72875226039655,-0.014996183674786528
140.698,38.84180790960541,-0.02366125371779975
140.675,34.29394812680165,-0.029614858420048358
140.541,25.41087231352644,-0.040573133811086806
140.66,34.29844097995479,-0.03785544560467426
140.691,37.049180327869024,-0.03223806826741563
140.877,47.81420765027317,-0.015132479191150176
140.874,47.4452554744521,-0.0037500532859879813
140.741,41.98036006546659,-0.004839229921234351
140.847,47.7255204317657,0.0015751822616012177
140.628,39.87935656836404,-0.008387886438756478
140.494,39.95970449966401,-0.022650143233296963
140.612,45.617402431221954,-0.02272572122762223
140.525,41.98142414860715,-0.02693622643525324
140.52,37.283621837550555,-0.02822326073110122
140.512,42.87901990811618,-0.027737578103237542
140.535,44.640122511484925,-0.024124684007127792
140.542,50.042408821034975,-0.019707205811761892
140.515,43.330266789328064,-0.017141885258256995
140.514,41.62724692526043,-0.014173610491629414
140.512,29.095074455898455,-0.011139886837342197
140.538,31.250000000000583,-0.006411889252797884
140.526,36.12903225806439,-0.003280260270794852
140.253,18.47133757961784,-0.017962303247801598
140.15,21.065375302664407,-0.03215001117526041
140.125,24.267782426778723,-0.040233082220367325
140.085,8.763693270737193,-0.04493172281784098
140.17,22.135007849292165,-0.039183141011521455
140.247,30.74753173483893,-0.027609027762458563
140.218,29.863013698630667,-0.019692064211886517
140.283,33.67875647668434,-0.008438608956525678
140.159,28.458942632171357,-0.007726135223914521
140.16,29.43221320973474,-0.005663076145170642
140.195,32.21850613154963,-0.0006789374367388579
140.161,31.108719052745556,0.0014729292382013037
140.153,28.869374313940355,0.003392680421470562
139.909,23.00962379702524,-0.010002391683826412
139.85,28.310010764263154,-0.02046524123470561
139.875,33.842538190364465,-0.02313442244739211
139.722,29.417773237998674,-0.03208557657554301
139.721,30.63829787234073,-0.0347315009150547
