time,open,high,low,close,tick_volume
2024-09-19 02:30:00,1.11129,1.11132,1.11129,1.11132,3,0,0
2024-09-19 08:18:00,1.11257,1.11259,1.11256,1.11257,17,4,0
2024-09-19 08:24:00,1.11289,1.11295,1.11288,1.11288,7,4,0
